---,LBS_ID,Name,PosRot,PosX,PosY,PosZ,Content,Zone,Race,Face,Head,Body,Hands,Legs,Feet,Main,Sub,Range,IsVisible
17727529_Patolle,17727529,"Patolle","83","-57.799","-3.996","-83.987","BASE_GAME","Port_San_dOria","Elvaan_Female","Elvaan_Female_F1B","Elvaan_Female_Head_Circlet","Elvaan_Female_Body_Cloak","Elvaan_Female_Hands_Elvaan_Gauntlets","Elvaan_Female_Legs_Tactician_Magicians_Slops","Elvaan_Female_Feet_Battle_Boots","","","","True"
17727530_Bonmaurieut,17727530,"Bonmaurieut","245","-21.974","-8.000","-121.053","BASE_GAME","Port_San_dOria","Elvaan_Male","Elvaan_Male_F1B","Elvaan_Male_Head_Circlet","Elvaan_Male_Body_Cloak","Elvaan_Male_Hands_Elvaan_Gloves","Elvaan_Male_Legs_Tactician_Magicians_Slops","Elvaan_Male_Feet_Battle_Boots","","","","True"
17727531_Phersula,17727531,"Phersula","159","80.316","-15.999","-134.112","BASE_GAME","Port_San_dOria","Elvaan_Female","Elvaan_Female_F8A","Elvaan_Female_Head_Faceguard","Elvaan_Female_Body_Scale_Mail","Elvaan_Female_Hands_Scale_Finger_Gauntlets","Elvaan_Female_Legs_Scale_Cuisses","Elvaan_Female_Feet_Scale_Greaves","","","","True"
17727540_Laucimercen,17727540,"Laucimercen","89","-69.799","-4.000","-98.485","BASE_GAME","Port_San_dOria","Elvaan_Male","Elvaan_Male_F6B","Elvaan_Male_Head_Faceguard","Elvaan_Male_Body_Scale_Mail","Elvaan_Male_Hands_Scale_Finger_Gauntlets","Elvaan_Male_Legs_Scale_Cuisses","Elvaan_Male_Feet_Scale_Greaves","","","","True"
17727541_Rielle,17727541,"Rielle","163","-69.749","-4.000","-111.815","BASE_GAME","Port_San_dOria","Elvaan_Female","Elvaan_Female_F4B","Elvaan_Female_Head_Faceguard","Elvaan_Female_Body_Scale_Mail","Elvaan_Female_Hands_Scale_Finger_Gauntlets","Elvaan_Female_Legs_Scale_Cuisses","Elvaan_Female_Feet_Scale_Greaves","","","","True"
17727542_Coribalgeant,17727542,"Coribalgeant","152","56.936","-12.000","-108.617","BASE_GAME","Port_San_dOria","Elvaan_Male","Elvaan_Male_F8B","Elvaan_Male_Head_Centurions_Visor","Elvaan_Male_Body_Scale_Mail","Elvaan_Male_Hands_Centurions_Finger_Gauntlets","Elvaan_Male_Legs_Scale_Cuisses","Elvaan_Male_Feet_Centurions_Greaves","","","","True"
17727543_Noquerelle,17727543,"Noquerelle","1","45.326","-12.000","-109.301","BASE_GAME","Port_San_dOria","Elvaan_Female","Elvaan_Female_F7A","Elvaan_Female_Head_Faceguard","Elvaan_Female_Body_Scale_Mail","Elvaan_Female_Hands_Scale_Finger_Gauntlets","Elvaan_Female_Legs_Scale_Cuisses","Elvaan_Female_Feet_Scale_Greaves","","","","True"
17727544_Meuxtajean,17727544,"Meuxtajean","70","53.294","-12.000","-101.372","BASE_GAME","Port_San_dOria","Elvaan_Male","Elvaan_Male_F5B","Elvaan_Male_Head_Faceguard","Elvaan_Male_Body_Scale_Mail","Elvaan_Male_Hands_Scale_Finger_Gauntlets","Elvaan_Male_Legs_Scale_Cuisses","Elvaan_Male_Feet_Scale_Greaves","","","","True"
17727545_Marquie,17727545,"Marquie","98","-96.482","-8.000","-116.886","BASE_GAME","Port_San_dOria","Elvaan_Female","Elvaan_Female_F3B","Elvaan_Female_Head_Faceguard","Elvaan_Female_Body_Scale_Mail","Elvaan_Female_Hands_Scale_Finger_Gauntlets","Elvaan_Female_Legs_Scale_Cuisses","Elvaan_Female_Feet_Scale_Greaves","","","","True"
17727546_Crilde,17727546,"Crilde","254","-46.707","-4.000","-81.323","BASE_GAME","Port_San_dOria","Elvaan_Female","Elvaan_Female_F7B","Elvaan_Female_Head_Faceguard","Elvaan_Female_Body_Scale_Mail","Elvaan_Female_Hands_Scale_Finger_Gauntlets","Elvaan_Female_Legs_Scale_Cuisses","Elvaan_Female_Feet_Scale_Greaves","","","","True"
17727547_Eaugouint,17727547,"Eaugouint","128","28.555","-4.000","-74.860","BASE_GAME","Port_San_dOria","Elvaan_Male","Elvaan_Male_F4B","Elvaan_Male_Head_Faceguard","Elvaan_Male_Body_Scale_Mail","Elvaan_Male_Hands_Scale_Finger_Gauntlets","Elvaan_Male_Legs_Scale_Cuisses","Elvaan_Male_Feet_Scale_Greaves","","","","True"
17727548_Liloune,17727548,"Liloune","59","-41.956","-8.000","-11.805","BASE_GAME","Port_San_dOria","Elvaan_Female","Elvaan_Female_F8B","Elvaan_Female_Head_Faceguard","Elvaan_Female_Body_Scale_Mail","Elvaan_Female_Hands_Scale_Finger_Gauntlets","Elvaan_Female_Legs_Scale_Cuisses","Elvaan_Female_Feet_Scale_Greaves","","","","True"
17727549_Pomilla,17727549,"Pomilla","3","-37.262","-4.000","-53.535","BASE_GAME","Port_San_dOria","Elvaan_Female","Elvaan_Female_F5A","Elvaan_Female_Head_Default","Elvaan_Female_Body_Cloak","Elvaan_Female_Hands_Elvaan_Gauntlets","Elvaan_Female_Legs_Elvaan_F_Chausses","Elvaan_Female_Feet_Solea","","","","True"
17727550_Parcarin,17727550,"Parcarin","235","-11.820","-13.000","-149.471","BASE_GAME","Port_San_dOria","Elvaan_Male","Elvaan_Male_F4B","Elvaan_Male_Head_Red_Cap","Elvaan_Male_Body_Gambison","Elvaan_Male_Hands_Default","Elvaan_Male_Legs_Slops","Elvaan_Male_Feet_Elvaan_M_Ledelsens","","","","True"
17727551_Solgierte,17727551,"Solgierte","107","-9.856","-13.000","-148.809","BASE_GAME","Port_San_dOria","Elvaan_Male","Elvaan_Male_F7B","Elvaan_Male_Head_Green_Beret","Elvaan_Male_Body_Battle_Jupon","Elvaan_Male_Hands_Default","Elvaan_Male_Legs_Wool_Slops","Elvaan_Male_Feet_Elvaan_M_Ledelsens","","","","True"
17727553_Bricorsant,17727553,"Bricorsant","72","-31.311","-4.000","-66.723","BASE_GAME","Port_San_dOria","Elvaan_Male","Elvaan_Male_F5B","Elvaan_Male_Head_Red_Cap","Elvaan_Male_Body_Tactician_Magicians_Coat","Elvaan_Male_Hands_Wool_Cuffs","Elvaan_Male_Legs_Slops","Elvaan_Male_Feet_Gaiters","","","","True"
17727554_Sheridan,17727554,"Sheridan","215","-19.150","-8.000","-129.728","BASE_GAME","Port_San_dOria","Hume_Male","Hume_Male_F5A","Hume_Male_Head_Red_Cap","Hume_Male_Body_Hume_Tunic","Hume_Male_Hands_Default","Hume_Male_Legs_Hume_Slacks","Hume_Male_Feet_Solea","","","","True"
17727555_Teilsa,17727555,"Teilsa","20","-83.592","-4.000","-100.791","BASE_GAME","Port_San_dOria","Elvaan_Female","Elvaan_Female_F1B","Elvaan_Female_Head_Circlet","Elvaan_Female_Body_Cloak","Elvaan_Female_Hands_Elvaan_Gauntlets","Elvaan_Female_Legs_Slacks","Elvaan_Female_Feet_Moccasins","","","","True"
17727556_Jaireto,17727556,"Jaireto","177","35.656","-1.000","-45.743","BASE_GAME","Port_San_dOria","Elvaan_Female","Elvaan_Female_F6B","Elvaan_Female_Head_Default","Elvaan_Female_Body_Tunic","Elvaan_Female_Hands_Elvaan_Gauntlets","Elvaan_Female_Legs_Linen_Slacks","Elvaan_Female_Feet_Shoes","","","","True"
17727557_Diraulate,17727557,"Diraulate","180","41.962","-1.000","-45.485","BASE_GAME","Port_San_dOria","Elvaan_Male","Elvaan_Male_F7B","Elvaan_Male_Head_Circlet","Elvaan_Male_Body_Silk_Cloak","Elvaan_Male_Hands_Elvaan_Gloves","Elvaan_Male_Legs_Linen_Slacks","Elvaan_Male_Feet_Elvaan_M_Ledelsens","","","","True"
17727558_Answald,17727558,"Answald","162","76.331","-16.000","-128.655","BASE_GAME","Port_San_dOria","Hume_Male","Hume_Male_F1A","Hume_Male_Head_Default","Hume_Male_Body_Leather_Vest","Hume_Male_Hands_Default","Hume_Male_Legs_Leather_Trousers","Hume_Male_Feet_Default","","","","True"
17727559_Arminibit,17727559,"Arminibit","173","-0.841","-8.000","-122.787","BASE_GAME","Port_San_dOria","Elvaan_Male","Elvaan_Male_F1A","Elvaan_Male_Head_Faceguard","Elvaan_Male_Body_Padded_Armor","Elvaan_Male_Hands_Elvaan_Gloves","Elvaan_Male_Legs_Elvaan_M_Chausses","Elvaan_Male_Feet_Elvaan_M_Ledelsens","","","","True"
17727560_Ceraulian,17727560,"Ceraulian","79","-0.874","-8.000","-120.914","BASE_GAME","Port_San_dOria","Elvaan_Male","Elvaan_Male_F2B","Elvaan_Male_Head_Faceguard","Elvaan_Male_Body_Padded_Armor","Elvaan_Male_Hands_Elvaan_Gloves","Elvaan_Male_Legs_Elvaan_M_Chausses","Elvaan_Male_Feet_Elvaan_M_Ledelsens","","","","True"
17727568_Bonarpant,17727568,"Bonarpant","202","-14.784","-14.000","-96.004","BASE_GAME","Port_San_dOria","Elvaan_Male","Elvaan_Male_F1B","Elvaan_Male_Head_Default","Elvaan_Male_Body_Elvaan_Jerkin","Elvaan_Male_Hands_Elvaan_Gloves","Elvaan_Male_Legs_Elvaan_M_Chausses","Elvaan_Male_Feet_Elvaan_M_Ledelsens","","","","True"
17727569_Prietta,17727569,"Prietta","175","-13.768","-14.000","-95.857","BASE_GAME","Port_San_dOria","Elvaan_Female","Elvaan_Female_F1A","Elvaan_Female_Head_Default","Elvaan_Female_Body_Elvaan_Bodice","Elvaan_Female_Hands_Elvaan_Gauntlets","Elvaan_Female_Legs_Elvaan_F_Chausses","Elvaan_Female_Feet_Elvaan_F_Ledelsens","","","","True"
17727571_Maunadolace,17727571,"Maunadolace","11","-22.800","-8.300","-148.645","BASE_GAME","Port_San_dOria","Elvaan_Male","Elvaan_Male_F2A","Elvaan_Male_Head_Royal_Knights_Bascinet","Elvaan_Male_Body_Lizard_Jerkin","Elvaan_Male_Hands_Royal_Squires_Mufflers","Elvaan_Male_Legs_Lizard_Trousers","Elvaan_Male_Feet_Royal_Squires_Sollerets","","","","True"
17727599_Cevat,17727599,"Cevat","192","61.184","-12.000","-95.302","BASE_GAME","Port_San_dOria","Hume_Female","Hume_Female_F2A","Hume_Female_Head_Shinobi_Hachigane","Hume_Female_Body_Raptor_Jerkin","Hume_Female_Hands_Gauntlets","Hume_Female_Legs_Cuisses","Hume_Female_Feet_Plate_Leggings","","","","True"
17727611_Gallijaux,17727611,"Gallijaux","192","-14.000","-2.000","-44.000","BASE_GAME","Port_San_dOria","Elvaan_Male","Elvaan_Male_F6B","Elvaan_Male_Head_Default","Elvaan_Male_Body_Elvaan_Jerkin","Elvaan_Male_Hands_Elvaan_Gloves","Elvaan_Male_Legs_Default","Elvaan_Male_Feet_Elvaan_M_Ledelsens","","","","True"
17727612_Joulet,17727612,"Joulet","192","-18.000","-2.000","-44.000","BASE_GAME","Port_San_dOria","Elvaan_Male","Elvaan_Male_F7B","Elvaan_Male_Head_Default","Elvaan_Male_Body_Default","Elvaan_Male_Hands_Elvaan_Gloves","Elvaan_Male_Legs_Default","Elvaan_Male_Feet_Elvaan_M_Ledelsens","","","","True"
17727613_Ufanne,17727613,"Ufanne","192","-15.965","-2.000","-47.748","BASE_GAME","Port_San_dOria","Elvaan_Female","Elvaan_Female_F4B","Elvaan_Female_Head_Default","Elvaan_Female_Body_Doublet","Elvaan_Female_Hands_Default","Elvaan_Female_Legs_Leather_Trousers","Elvaan_Female_Feet_SuneAte","","","","True"
17727615_World_Shifter,17727615,"World Shifter","66","-1.037","-3.999","-69.071","BASE_GAME","Port_San_dOria","Hume_Male","Hume_Male_F1A","Hume_Male_Head_Judges_Helm_GM","Hume_Male_Body_Judges_Cuirass_GM","Hume_Male_Hands_Judges_Gauntlets_GM","Hume_Male_Legs_Judges_Cuisses_GM","Hume_Male_Feet_Judges_Greaves_GM","","","","True"
17727620_Perdiouvilet,17727620,"Perdiouvilet","74","-59.766","-4.496","-29.671","BASE_GAME","Port_San_dOria","Elvaan_Male","Elvaan_Male_F3A","Elvaan_Male_Head_Default","Elvaan_Male_Body_Cardinal_Vest","Elvaan_Male_Hands_Default","Elvaan_Male_Legs_Tiger_Trousers","Elvaan_Male_Feet_Default","","","","True"
17727622_Raqtibahl,17727622,"Raqtibahl","171","-58.716","-4.496","-41.106","BASE_GAME","Port_San_dOria","Elvaan_Male","Elvaan_Male_F8A","Elvaan_Male_Head_Default","Elvaan_Male_Body_Hydra_Jupon","Elvaan_Male_Hands_Hydra_Bracers","Elvaan_Male_Legs_Hydra_Hose","Elvaan_Male_Feet_Crow_Gaiters","","","","True"
17727627_Synergy_Engineer,17727627,"Synergy Engineer","255","-36.000","-4.500","-92.000","WOTG","Port_San_dOria","Hume_Male","Hume_Male_F2B","Hume_Male_Head_Magnifying_Specs","Hume_Male_Body_Alchemists_Apron","Hume_Male_Hands_Linen_Mitts","Hume_Male_Legs_Linen_Slacks","Hume_Male_Feet_Shoes","","","","True"
17727628_Synergy_Engineer,17727628,"Synergy Engineer","0","-23.000","-14.500","-102.000","WOTG","Port_San_dOria","Hume_Female","Hume_Female_F3B","Hume_Female_Head_Magnifying_Specs","Hume_Female_Body_Alchemists_Apron","Hume_Female_Hands_Linen_Mitts","Hume_Female_Legs_Linen_Slacks","Hume_Female_Feet_Shoes","","","","True"
17727633_Synergy_Enthusiast,17727633,"Synergy Enthusiast","228","-45.500","-4.000","-90.000","WOTG","Port_San_dOria","Elvaan_Female","Elvaan_Female_F2B","Elvaan_Female_Head_Magnifying_Specs","Elvaan_Female_Body_Alchemists_Apron","Elvaan_Female_Hands_Linen_Mitts","Elvaan_Female_Legs_Linen_Slacks","Elvaan_Female_Feet_Shoes","","","","True"
17727653_Gilburt,17727653,"Gilburt","191","7.072","-4.000","-65.116","ABYSSEA","Port_San_dOria","Hume_Male","Hume_Male_F6B","Hume_Male_Head_Default","Hume_Male_Body_Ebur_Talar","Hume_Male_Hands_Shadow_Cuffs","Hume_Male_Legs_Marduks_Shalwar","Hume_Male_Feet_Ebon_Brogues","","","","True"
17727654_Ivan,17727654,"Ivan","191","8.272","-4.000","-65.092","ABYSSEA","Port_San_dOria","Hume_Male","Hume_Male_F1B","Hume_Male_Head_Default","Hume_Male_Body_Ebur_Talar","Hume_Male_Hands_Shadow_Cuffs","Hume_Male_Legs_Marduks_Shalwar","Hume_Male_Feet_Ebon_Brogues","","","","True"
17727683_AMAN_Liaison,17727683,"A.M.A.N. Liaison","232","66.770","-16.000","-132.000","SOA","Port_San_dOria","Elvaan_Female","Elvaan_Female_F4B","Elvaan_Female_Head_Magnifying_Specs","Elvaan_Female_Body_Chocobo_Jack_Coat","Elvaan_Female_Hands_Vagabonds_Gloves","Elvaan_Female_Legs_Fishermans_Hose","Elvaan_Female_Feet_Vagabonds_Boots","","","","True"
17731591_Halver,17731591,"Halver","73","2.420","0.000","1.966","BASE_GAME","Chateau_dOraguille","Elvaan_Male","Elvaan_Male_F4B","Elvaan_Male_Head_Default","Elvaan_Male_Body_Gambison","Elvaan_Male_Hands_Default","Elvaan_Male_Legs_Elvaan_M_Chausses","Elvaan_Male_Feet_Elvaan_M_Ledelsens","","","","True"
17731592_Rahal,17731592,"Rahal","243","-30.953","0.000","-8.386","BASE_GAME","Chateau_dOraguille","Elvaan_Male","Elvaan_Male_F4A","Elvaan_Male_Head_Default","Elvaan_Male_Body_Royal_Squires_Chainmail","Elvaan_Male_Hands_Royal_Squires_Mufflers","Elvaan_Male_Legs_Royal_Squires_Breeches","Elvaan_Male_Feet_Royal_Squires_Sollerets","","","","True"
17731594_Milchupain,17731594,"Milchupain","40","-27.309","0.000","-1.284","BASE_GAME","Chateau_dOraguille","Elvaan_Male","Elvaan_Male_F1A","Elvaan_Male_Head_Royal_Squires_Helm","Elvaan_Male_Body_Royal_Squires_Chainmail","Elvaan_Male_Hands_Kote","Elvaan_Male_Legs_Royal_Squires_Breeches","Elvaan_Male_Feet_Plate_Leggings","","","","True"
17731595_Aramaviont,17731595,"Aramaviont","154","-25.526","0.000","-3.472","BASE_GAME","Chateau_dOraguille","Elvaan_Male","Elvaan_Male_F7A","Elvaan_Male_Head_Royal_Squires_Helm","Elvaan_Male_Body_Royal_Squires_Chainmail","Elvaan_Male_Hands_Kote","Elvaan_Male_Legs_Royal_Squires_Breeches","Elvaan_Male_Feet_Plate_Leggings","","","","True"
17731601_Faurie,17731601,"Faurie","196","1.373","0.000","-15.324","BASE_GAME","Chateau_dOraguille","Elvaan_Female","Elvaan_Female_F7B","Elvaan_Female_Head_Centurions_Visor","Elvaan_Female_Body_Centurions_Scale_Mail","Elvaan_Female_Hands_Centurions_Finger_Gauntlets","Elvaan_Female_Legs_Centurions_Cuisses","Elvaan_Female_Feet_Centurions_Greaves","","","","True"
17731602_Ferdechiond,17731602,"Ferdechiond","128","10.800","0.000","-2.500","BASE_GAME","Chateau_dOraguille","Elvaan_Male","Elvaan_Male_F1B","Elvaan_Male_Head_Centurions_Visor","Elvaan_Male_Body_Centurions_Scale_Mail","Elvaan_Male_Hands_Centurions_Finger_Gauntlets","Elvaan_Male_Legs_Centurions_Cuisses","Elvaan_Male_Feet_Centurions_Greaves","","","","True"
17731603_Chaphoire,17731603,"Chaphoire","255","-10.800","0.000","-2.500","BASE_GAME","Chateau_dOraguille","Elvaan_Male","Elvaan_Male_F6B","Elvaan_Male_Head_Centurions_Visor","Elvaan_Male_Body_Centurions_Scale_Mail","Elvaan_Male_Hands_Centurions_Finger_Gauntlets","Elvaan_Male_Legs_Centurions_Cuisses","Elvaan_Male_Feet_Centurions_Greaves","","","","True"
17731604_Arsha,17731604,"Arsha","64","-2.400","-1.499","14.239","BASE_GAME","Chateau_dOraguille","Elvaan_Female","Elvaan_Female_F1B","Elvaan_Female_Head_Centurions_Visor","Elvaan_Female_Body_Centurions_Scale_Mail","Elvaan_Female_Hands_Centurions_Finger_Gauntlets","Elvaan_Female_Legs_Centurions_Cuisses","Elvaan_Female_Feet_Centurions_Greaves","","","","True"
17731605_Chupaile,17731605,"Chupaile","64","2.400","-1.499","14.239","BASE_GAME","Chateau_dOraguille","Elvaan_Female","Elvaan_Female_F5A","Elvaan_Female_Head_Centurions_Visor","Elvaan_Female_Body_Centurions_Scale_Mail","Elvaan_Female_Hands_Centurions_Finger_Gauntlets","Elvaan_Female_Legs_Centurions_Cuisses","Elvaan_Female_Feet_Centurions_Greaves","","","","True"
17731606_Aladoverre,17731606,"Aladoverre","122","18.836","0.000","12.723","BASE_GAME","Chateau_dOraguille","Elvaan_Male","Elvaan_Male_F2B","Elvaan_Male_Head_Centurions_Visor","Elvaan_Male_Body_Centurions_Scale_Mail","Elvaan_Male_Hands_Centurions_Finger_Gauntlets","Elvaan_Male_Legs_Centurions_Cuisses","Elvaan_Male_Feet_Centurions_Greaves","","","","True"
17731607_Michilca,17731607,"Michilca","250","-69.793","-2.999","50.420","BASE_GAME","Chateau_dOraguille","Elvaan_Female","Elvaan_Female_F2B","Elvaan_Female_Head_Centurions_Visor","Elvaan_Female_Body_Centurions_Scale_Mail","Elvaan_Female_Hands_Centurions_Finger_Gauntlets","Elvaan_Female_Legs_Centurions_Cuisses","Elvaan_Female_Feet_Centurions_Greaves","","","","True"
17731608_Atoranne,17731608,"Atoranne","191","6.020","-2.999","49.240","BASE_GAME","Chateau_dOraguille","Elvaan_Female","Elvaan_Female_F6B","Elvaan_Female_Head_Centurions_Visor","Elvaan_Female_Body_Centurions_Scale_Mail","Elvaan_Female_Hands_Centurions_Finger_Gauntlets","Elvaan_Female_Legs_Centurions_Cuisses","Elvaan_Female_Feet_Centurions_Greaves","","","","True"
17731609_Cotelle,17731609,"Cotelle","122","-12.398","-2.999","60.848","BASE_GAME","Chateau_dOraguille","Elvaan_Female","Elvaan_Female_F3B","Elvaan_Female_Head_Centurions_Visor","Elvaan_Female_Body_Centurions_Scale_Mail","Elvaan_Female_Hands_Centurions_Finger_Gauntlets","Elvaan_Female_Legs_Centurions_Cuisses","Elvaan_Female_Feet_Centurions_Greaves","","","","True"
17731610_Doumina,17731610,"Doumina","127","-13.743","-2.999","42.058","BASE_GAME","Chateau_dOraguille","Elvaan_Female","Elvaan_Female_F4A","Elvaan_Female_Head_Centurions_Visor","Elvaan_Female_Body_Centurions_Scale_Mail","Elvaan_Female_Hands_Centurions_Finger_Gauntlets","Elvaan_Female_Legs_Centurions_Cuisses","Elvaan_Female_Feet_Centurions_Greaves","","","","True"
17731611_Perfaumand,17731611,"Perfaumand","64","-39.965","-2.999","69.850","BASE_GAME","Chateau_dOraguille","Elvaan_Male","Elvaan_Male_F5A","Elvaan_Male_Head_Centurions_Visor","Elvaan_Male_Body_Centurions_Scale_Mail","Elvaan_Male_Hands_Centurions_Finger_Gauntlets","Elvaan_Male_Legs_Centurions_Cuisses","Elvaan_Male_Feet_Centurions_Greaves","","","","True"
17731612_Nachou,17731612,"Nachou","192","-39.965","-2.999","34.292","BASE_GAME","Chateau_dOraguille","Elvaan_Female","Elvaan_Female_F8A","Elvaan_Female_Head_Centurions_Visor","Elvaan_Female_Body_Centurions_Scale_Mail","Elvaan_Female_Hands_Centurions_Finger_Gauntlets","Elvaan_Female_Legs_Centurions_Cuisses","Elvaan_Female_Feet_Centurions_Greaves","","","","True"
17731661_Guilerme,17731661,"Guilerme","64","-4.500","0.000","99.000","BASE_GAME","Chateau_dOraguille","Elvaan_Male","Elvaan_Male_F4B","Elvaan_Male_Head_Centurions_Visor","Elvaan_Male_Body_Scale_Mail","Elvaan_Male_Hands_Centurions_Finger_Gauntlets","Elvaan_Male_Legs_Scale_Cuisses","Elvaan_Male_Feet_Centurions_Greaves","","","","True"
17731662_Bacherume,17731662,"Bacherume","64","4.500","0.000","99.000","BASE_GAME","Chateau_dOraguille","Elvaan_Male","Elvaan_Male_F5A","Elvaan_Male_Head_Centurions_Visor","Elvaan_Male_Body_Scale_Mail","Elvaan_Male_Hands_Centurions_Finger_Gauntlets","Elvaan_Male_Legs_Scale_Cuisses","Elvaan_Male_Feet_Centurions_Greaves","","","","True"
17731663_Phaviane,17731663,"Phaviane","192","-4.000","0.000","-28.000","BASE_GAME","Chateau_dOraguille","Elvaan_Female","Elvaan_Female_F5A","Elvaan_Female_Head_Centurions_Visor","Elvaan_Female_Body_Scale_Mail","Elvaan_Female_Hands_Centurions_Finger_Gauntlets","Elvaan_Female_Legs_Scale_Cuisses","Elvaan_Female_Feet_Centurions_Greaves","","","","True"
17731667_EVENTER,17731667,"EVENTER","4","-6.347","0.000","-11.265","BASE_GAME","Chateau_dOraguille","Tarutaru","Tarutaru_Female_F2B","Tarutaru_Head_Default","Tarutaru_Body_Assault_Breastplate","Tarutaru_Hands_Wonder_Mitts","Tarutaru_Legs_Wonder_Braccae","Tarutaru_Feet_Wonder_Clomps","","","","True"
17731673_Rembard,17731673,"Rembard","43","-6.907","0.000","3.506","ABYSSEA","Chateau_dOraguille","Elvaan_Male","Elvaan_Male_F5B","Elvaan_Male_Head_Default","Elvaan_Male_Body_Vermillion_Cloak","Elvaan_Male_Hands_Gallant_Gauntlets_PLD_AF1","Elvaan_Male_Legs_Gallant_Breeches_PLD_AF1","Elvaan_Male_Feet_Battle_Boots","","","","True"
17735682_Hani,17735682,"Hani","197","-26.116","0.000","-88.075","BASE_GAME","Bastok_Mines","Hume_Male","Hume_Male_F4A","Hume_Male_Head_Raptor_Helm","Hume_Male_Body_Leather_Vest","Hume_Male_Hands_Default","Hume_Male_Legs_Hume_Slacks","Hume_Male_Feet_Hume_M_Boots","","","","True"
17735683_Deidogg,17735683,"Deidogg","181","-13.893","6.999","25.683","BASE_GAME","Bastok_Mines","Galka","Galka_F6B","Galka_Head_Default","Galka_Body_Lizard_Jerkin","Galka_Hands_Bronze_Mittens","Galka_Legs_Bronze_Subligar","Galka_Feet_Bronze_Leggings","","","","True"
17735686_Rashid,17735686,"Rashid","185","-8.444","-1.000","-123.575","BASE_GAME","Bastok_Mines","Hume_Male","Hume_Male_F7B","Hume_Male_Head_Default","Hume_Male_Body_Royal_Knights_Chainmail","Hume_Male_Hands_Darksteel_Gauntlets","Hume_Male_Legs_Chain_Hose","Hume_Male_Feet_Greaves","","","","True"
17735687_Crying_Wind_IM,17735687,"Crying Wind, I.M.","189","-3.127","-1.000","-123.878","BASE_GAME","Bastok_Mines","Galka","Galka_F1B","Galka_Head_Sallet","Galka_Body_Breastplate","Galka_Hands_Gauntlets","Galka_Legs_Cuisses","Galka_Feet_Plate_Leggings","","","","True"
17735688_Deadly_Spider,17735688,"Deadly Spider","89","-57.601","-8.000","-55.944","BASE_GAME","Bastok_Mines","Galka","Galka_F2B","Galka_Head_Sallet","Galka_Body_Breastplate","Galka_Hands_Darksteel_Gauntlets","Galka_Legs_Cuisses","Galka_Feet_Plate_Leggings","","","","True"
17735689_Wyvern_Tail,17735689,"Wyvern Tail","187","-26.504","-1.000","-123.322","BASE_GAME","Bastok_Mines","Galka","Galka_F3B","Galka_Head_Iron_Mask","Galka_Body_Breastplate","Galka_Hands_Darksteel_Gauntlets","Galka_Legs_Cuisses","Galka_Feet_Plate_Leggings","","","","True"
