---,Level,Name,Description,Slot,Mesh,Race
Hume_Male_Body_Haubergeon,"1","Haubergeon","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Haubergeon/Haubergeon.Haubergeon'","Hume_Male"
Hume_Male_Body_Byrnie,"1","Byrnie","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Byrnie/Byrnie.Byrnie'","Hume_Male"
Hume_Male_Body_War_Shinobi_Gi,"1","War Shinobi Gi","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/War_Shinobi_Gi/War_Shinobi_Gi.War_Shinobi_Gi'","Hume_Male"
Hume_Male_Body_Earth_Doublet,"1","Earth Doublet","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Earth_Doublet/Earth_Doublet.Earth_Doublet'","Hume_Male"
Hume_Male_Body_Brigandine,"1","Brigandine","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Brigandine/Brigandine.Brigandine'","Hume_Male"
Hume_Male_Body_Justaucorps,"1","Justaucorps","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Justaucorps/Justaucorps.Justaucorps'","Hume_Male"
Hume_Male_Body_Black_Cloak,"1","Black Cloak","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Black_Cloak/Black_Cloak.Black_Cloak'","Hume_Male"
Hume_Male_Body_Vermillion_Cloak,"1","Vermillion Cloak","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Vermillion_Cloak/Vermillion_Cloak.Vermillion_Cloak'","Hume_Male"
Hume_Male_Body_Blue_Cotehardie,"1","Blue Cotehardie","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Blue_Cotehardie/Blue_Cotehardie.Blue_Cotehardie'","Hume_Male"
Hume_Male_Body_Black_Cotehardie,"1","Black Cotehardie","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Black_Cotehardie/Black_Cotehardie.Black_Cotehardie'","Hume_Male"
Hume_Male_Body_Fighters_Lorica_WAR_AF1,"1","Fighter's Lorica (WAR AF1)","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Fighters_Lorica_WAR_AF1/Fighters_Lorica_WAR_AF1.Fighters_Lorica_WAR_AF1'","Hume_Male"
Hume_Male_Body_Temple_Cyclas_MNK_AF1,"1","Temple Cyclas (MNK AF1)","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Temple_Cyclas_MNK_AF1/Temple_Cyclas_MNK_AF1.Temple_Cyclas_MNK_AF1'","Hume_Male"
Hume_Male_Body_Healers_Briault_WHM_AF1,"1","Healer's Briault (WHM AF1)","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Healers_Briault_WHM_AF1/Healers_Briault_WHM_AF1.Healers_Briault_WHM_AF1'","Hume_Male"
Hume_Male_Body_Wizards_Coat_BLM_AF1,"1","Wizard's Coat (BLM AF1)","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Wizards_Coat_BLM_AF1/Wizards_Coat_BLM_AF1.Wizards_Coat_BLM_AF1'","Hume_Male"
Hume_Male_Body_Warlocks_Tabard_RDM_AF1,"1","Warlock's Tabard (RDM AF1)","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Warlocks_Tabard_RDM_AF1/Warlocks_Tabard_RDM_AF1.Warlocks_Tabard_RDM_AF1'","Hume_Male"
Hume_Male_Body_Rogues_Vest_THF_AF1,"1","Rogue's Vest (THF AF1)","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Rogues_Vest_THF_AF1/Rogues_Vest_THF_AF1.Rogues_Vest_THF_AF1'","Hume_Male"
Hume_Male_Body_Gallant_Surcoat_PLD_AF1,"1","Gallant Surcoat (PLD AF1)","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Gallant_Surcoat_PLD_AF1/Gallant_Surcoat_PLD_AF1.Gallant_Surcoat_PLD_AF1'","Hume_Male"
Hume_Male_Body_Chaos_Cuirass_DRK_AF1,"1","Chaos Cuirass (DRK AF1)","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Chaos_Cuirass_DRK_AF1/Chaos_Cuirass_DRK_AF1.Chaos_Cuirass_DRK_AF1'","Hume_Male"
Hume_Male_Body_Beast_Jackcoat_BST_AF1,"1","Beast Jackcoat (BST AF1)","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Beast_Jackcoat_BST_AF1/Beast_Jackcoat_BST_AF1.Beast_Jackcoat_BST_AF1'","Hume_Male"
Hume_Male_Body_Choral_Jstcorps_BRD_AF1,"1","Choral Jstcorps (BRD AF1)","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Choral_Jstcorps_BRD_AF1/Choral_Jstcorps_BRD_AF1.Choral_Jstcorps_BRD_AF1'","Hume_Male"
Hume_Male_Body_Hunters_Justaucorps_RNG_AF1,"1","Hunter's Justaucorps (RNG AF1)","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Hunters_Justaucorps_RNG_AF1/Hunters_Justaucorps_RNG_AF1.Hunters_Justaucorps_RNG_AF1'","Hume_Male"
Hume_Male_Body_Myochin_Domaru_SAM_AF1,"1","Myochin Domaru (SAM AF1)","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Myochin_Domaru_SAM_AF1/Myochin_Domaru_SAM_AF1.Myochin_Domaru_SAM_AF1'","Hume_Male"
Hume_Male_Body_Ninja_Chainmail_NIN_AF1,"1","Ninja Chainmail (NIN AF1)","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Ninja_Chainmail_NIN_AF1/Ninja_Chainmail_NIN_AF1.Ninja_Chainmail_NIN_AF1'","Hume_Male"
Hume_Male_Body_Drachen_Mail_DRG_AF1,"1","Drachen Mail (DRG AF1)","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Drachen_Mail_DRG_AF1/Drachen_Mail_DRG_AF1.Drachen_Mail_DRG_AF1'","Hume_Male"
Hume_Male_Body_Evokers_Doublet_SMN_AF1,"1","Evoker's Doublet (SMN AF1)","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Evokers_Doublet_SMN_AF1/Evokers_Doublet_SMN_AF1.Evokers_Doublet_SMN_AF1'","Hume_Male"
Hume_Male_Body_Magus_Jubbah_BLU_AF1,"1","Magus Jubbah (BLU AF1)","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Magus_Jubbah_BLU_AF1/Magus_Jubbah_BLU_AF1.Magus_Jubbah_BLU_AF1'","Hume_Male"
Hume_Male_Body_Corsairs_Frac_COR_AF1,"1","Corsair's Frac (COR AF1)","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Corsairs_Frac_COR_AF1/Corsairs_Frac_COR_AF1.Corsairs_Frac_COR_AF1'","Hume_Male"
Hume_Male_Body_Puppetry_Tobe_PUP_AF1,"1","Puppetry Tobe (PUP AF1)","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Puppetry_Tobe_PUP_AF1/Puppetry_Tobe_PUP_AF1.Puppetry_Tobe_PUP_AF1'","Hume_Male"
Hume_Male_Body_Dancers_Casaque_DNC_AF1,"1","Dancer's Casaque (DNC AF1)","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Dancers_Casaque_DNC_AF1/Dancers_Casaque_DNC_AF1.Dancers_Casaque_DNC_AF1'","Hume_Male"
Hume_Male_Body_Scholars_Gown_SCH_AF1,"1","Scholar's Gown (SCH AF1)","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Scholars_Gown_SCH_AF1/Scholars_Gown_SCH_AF1.Scholars_Gown_SCH_AF1'","Hume_Male"
Hume_Male_Body_Tiger_Jerkin,"1","Tiger Jerkin","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Tiger_Jerkin/Tiger_Jerkin.Tiger_Jerkin'","Hume_Male"
Hume_Male_Body_Iron_Scale_Mail,"1","Iron Scale Mail","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Iron_Scale_Mail/Iron_Scale_Mail.Iron_Scale_Mail'","Hume_Male"
Hume_Male_Body_Steel_Scale_Mail,"1","Steel Scale Mail","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Steel_Scale_Mail/Steel_Scale_Mail.Steel_Scale_Mail'","Hume_Male"
Hume_Male_Body_Coeurl_Jerkin,"1","Coeurl Jerkin","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Coeurl_Jerkin/Coeurl_Jerkin.Coeurl_Jerkin'","Hume_Male"
Hume_Male_Body_Adaman_Cuirass,"1","Adaman Cuirass","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Adaman_Cuirass/Adaman_Cuirass.Adaman_Cuirass'","Hume_Male"
Hume_Male_Body_Coral_Harness,"1","Coral Harness","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Coral_Harness/Coral_Harness.Coral_Harness'","Hume_Male"
Hume_Male_Body_Nobles_Tunic,"1","Noble's Tunic","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Nobles_Tunic/Nobles_Tunic.Nobles_Tunic'","Hume_Male"
Hume_Male_Body_Hauberk,"1","Hauberk","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Hauberk/Hauberk.Hauberk'","Hume_Male"
Hume_Male_Body_Arhats_Gi,"1","Arhat's Gi","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Arhats_Gi/Arhats_Gi.Arhats_Gi'","Hume_Male"
Hume_Male_Body_Dragon_Mail,"1","Dragon Mail","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Dragon_Mail/Dragon_Mail.Dragon_Mail'","Hume_Male"
Hume_Male_Body_Rasetsu_Samue,"1","Rasetsu Samue","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Rasetsu_Samue/Rasetsu_Samue.Rasetsu_Samue'","Hume_Male"
Hume_Male_Body_Crimson_Scale_Mail,"1","Crimson Scale Mail","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Crimson_Scale_Mail/Crimson_Scale_Mail.Crimson_Scale_Mail'","Hume_Male"
Hume_Male_Body_Adaman_Hauberk,"1","Adaman Hauberk","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Adaman_Hauberk/Adaman_Hauberk.Adaman_Hauberk'","Hume_Male"
Hume_Male_Body_Ogre_Jerkin,"1","Ogre Jerkin","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Ogre_Jerkin/Ogre_Jerkin.Ogre_Jerkin'","Hume_Male"
Hume_Male_Body_Koenig_Cuirass,"1","Koenig Cuirass","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Koenig_Cuirass/Koenig_Cuirass.Koenig_Cuirass'","Hume_Male"
Hume_Male_Body_War_Aketon,"1","War Aketon","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/War_Aketon/War_Aketon.War_Aketon'","Hume_Male"
Hume_Male_Body_Holy_Breastplate,"1","Holy Breastplate","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Holy_Breastplate/Holy_Breastplate.Holy_Breastplate'","Hume_Male"
Hume_Male_Body_Yasha_Samue,"1","Yasha Samue","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Yasha_Samue/Yasha_Samue.Yasha_Samue'","Hume_Male"
Hume_Male_Body_Kirins_Osode,"1","Kirin's Osode","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Kirins_Osode/Kirins_Osode.Kirins_Osode'","Hume_Male"
Hume_Male_Body_Hecatomb_Harness,"1","Hecatomb Harness","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Hecatomb_Harness/Hecatomb_Harness.Hecatomb_Harness'","Hume_Male"
Hume_Male_Body_Errant_Houppelande,"1","Errant Houppelande","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Errant_Houppelande/Errant_Houppelande.Errant_Houppelande'","Hume_Male"
Hume_Male_Body_Fishermans_Tunica,"1","Fisherman's Tunica","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Fishermans_Tunica/Fishermans_Tunica.Fishermans_Tunica'","Hume_Male"
Hume_Male_Body_Chocobo_Jack_Coat,"1","Chocobo Jack Coat","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Chocobo_Jack_Coat/Chocobo_Jack_Coat.Chocobo_Jack_Coat'","Hume_Male"
Hume_Male_Body_Vagabonds_Tunica,"1","Vagabond's Tunica","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Vagabonds_Tunica/Vagabonds_Tunica.Vagabonds_Tunica'","Hume_Male"
Hume_Male_Body_Field_Tunica,"1","Field Tunica","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Field_Tunica/Field_Tunica.Field_Tunica'","Hume_Male"
Hume_Male_Body_Shura_Togi,"1","Shura Togi","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Shura_Togi/Shura_Togi.Shura_Togi'","Hume_Male"
Hume_Male_Body_Dalmatica,"1","Dalmatica","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Dalmatica/Dalmatica.Dalmatica'","Hume_Male"
Hume_Male_Body_Carapace_Breastplate,"1","Carapace Breastplate","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Carapace_Breastplate/Carapace_Breastplate.Carapace_Breastplate'","Hume_Male"
Hume_Male_Body_Dusk_Jerkin,"1","Dusk Jerkin","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Dusk_Jerkin/Dusk_Jerkin.Dusk_Jerkin'","Hume_Male"
Hume_Male_Body_Dragon_Harness,"1","Dragon Harness","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Dragon_Harness/Dragon_Harness.Dragon_Harness'","Hume_Male"
Hume_Male_Body_Warriors_Lorica_WAR_AF2,"1","Warrior's Lorica (WAR AF2)","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Warriors_Lorica_WAR_AF2/Warriors_Lorica_WAR_AF2.Warriors_Lorica_WAR_AF2'","Hume_Male"
Hume_Male_Body_Melee_Cyclas_MNK_AF2,"1","Melee Cyclas (MNK AF2)","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Melee_Cyclas_MNK_AF2/Melee_Cyclas_MNK_AF2.Melee_Cyclas_MNK_AF2'","Hume_Male"
Hume_Male_Body_Clerics_Briault_WHM_AF2,"1","Cleric's Briault (WHM AF2)","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Clerics_Briault_WHM_AF2/Clerics_Briault_WHM_AF2.Clerics_Briault_WHM_AF2'","Hume_Male"
Hume_Male_Body_Sorcerers_Coat_BLM_AF2,"1","Sorcerer's Coat (BLM AF2)","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Sorcerers_Coat_BLM_AF2/Sorcerers_Coat_BLM_AF2.Sorcerers_Coat_BLM_AF2'","Hume_Male"
Hume_Male_Body_Duelists_Tabard_RDM_AF2,"1","Duelist's Tabard (RDM AF2)","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Duelists_Tabard_RDM_AF2/Duelists_Tabard_RDM_AF2.Duelists_Tabard_RDM_AF2'","Hume_Male"
Hume_Male_Body_Assassins_Vest_THF_AF2,"1","Assassin's Vest (THF AF2)","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Assassins_Vest_THF_AF2/Assassins_Vest_THF_AF2.Assassins_Vest_THF_AF2'","Hume_Male"
Hume_Male_Body_Valor_Surcoat_PLD_AF2,"1","Valor Surcoat (PLD AF2)","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Valor_Surcoat_PLD_AF2/Valor_Surcoat_PLD_AF2.Valor_Surcoat_PLD_AF2'","Hume_Male"
Hume_Male_Body_Abyss_Cuirass_DRK_AF2,"1","Abyss Cuirass (DRK AF2)","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Abyss_Cuirass_DRK_AF2/Abyss_Cuirass_DRK_AF2.Abyss_Cuirass_DRK_AF2'","Hume_Male"
Hume_Male_Body_Monster_Jackcoat_BST_AF2,"1","Monster Jackcoat (BST AF2)","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Monster_Jackcoat_BST_AF2/Monster_Jackcoat_BST_AF2.Monster_Jackcoat_BST_AF2'","Hume_Male"
Hume_Male_Body_Bards_Justaucorps_BRD_AF2,"1","Bard's Justaucorps (BRD AF2)","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Bards_Justaucorps_BRD_AF2/Bards_Justaucorps_BRD_AF2.Bards_Justaucorps_BRD_AF2'","Hume_Male"
Hume_Male_Body_Scouts_Jerkin_RNG_AF2,"1","Scout's Jerkin (RNG AF2)","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Scouts_Jerkin_RNG_AF2/Scouts_Jerkin_RNG_AF2.Scouts_Jerkin_RNG_AF2'","Hume_Male"
Hume_Male_Body_Saotome_Domaru_SAM_AF2,"1","Saotome Domaru (SAM AF2)","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Saotome_Domaru_SAM_AF2/Saotome_Domaru_SAM_AF2.Saotome_Domaru_SAM_AF2'","Hume_Male"
Hume_Male_Body_Koga_Chainmail_NIN_AF2,"1","Koga Chainmail (NIN AF2)","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Koga_Chainmail_NIN_AF2/Koga_Chainmail_NIN_AF2.Koga_Chainmail_NIN_AF2'","Hume_Male"
Hume_Male_Body_Wyrm_Mail_DRG_AF2,"1","Wyrm Mail (DRG AF2)","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Wyrm_Mail_DRG_AF2/Wyrm_Mail_DRG_AF2.Wyrm_Mail_DRG_AF2'","Hume_Male"
Hume_Male_Body_Summoners_Doublet_SMN_AF2,"1","Summoner's Doublet (SMN AF2)","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Summoners_Doublet_SMN_AF2/Summoners_Doublet_SMN_AF2.Summoners_Doublet_SMN_AF2'","Hume_Male"
Hume_Male_Body_Mirage_Jubbah_BLU_AF2,"1","Mirage Jubbah (BLU AF2)","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Mirage_Jubbah_BLU_AF2/Mirage_Jubbah_BLU_AF2.Mirage_Jubbah_BLU_AF2'","Hume_Male"
Hume_Male_Body_Commodore_Frac_COR_AF2,"1","Commodore Frac (COR AF2)","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Commodore_Frac_COR_AF2/Commodore_Frac_COR_AF2.Commodore_Frac_COR_AF2'","Hume_Male"
Hume_Male_Body_Pantin_Tobe_PUP_AF2,"1","Pantin Tobe (PUP AF2)","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Pantin_Tobe_PUP_AF2/Pantin_Tobe_PUP_AF2.Pantin_Tobe_PUP_AF2'","Hume_Male"
Hume_Male_Body_Etoile_Casaque_DNC_AF2,"1","Etoile Casaque (DNC AF2)","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Etoile_Casaque_DNC_AF2/Etoile_Casaque_DNC_AF2.Etoile_Casaque_DNC_AF2'","Hume_Male"
Hume_Male_Body_Argute_Gown_SCH_AF2,"1","Argute Gown (SCH AF2)","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Argute_Gown_SCH_AF2/Argute_Gown_SCH_AF2.Argute_Gown_SCH_AF2'","Hume_Male"
Hume_Male_Body_Scorpion_Breastplate,"1","Scorpion Breastplate","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Scorpion_Breastplate/Scorpion_Breastplate.Scorpion_Breastplate'","Hume_Male"
Hume_Male_Body_Austere_Robe,"1","Austere Robe","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Austere_Robe/Austere_Robe.Austere_Robe'","Hume_Male"
Hume_Male_Body_Kingdom_Aketon,"1","Kingdom Aketon","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Kingdom_Aketon/Kingdom_Aketon.Kingdom_Aketon'","Hume_Male"
Hume_Male_Body_Federation_Aketon,"1","Federation Aketon","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Federation_Aketon/Federation_Aketon.Federation_Aketon'","Hume_Male"
Hume_Male_Body_Republic_Aketon,"1","Republic Aketon","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Republic_Aketon/Republic_Aketon.Republic_Aketon'","Hume_Male"
Hume_Male_Body_Carpenters_Apron,"1","Carpenter's Apron","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Carpenters_Apron/Carpenters_Apron.Carpenters_Apron'","Hume_Male"
Hume_Male_Body_Blacksmiths_Apron,"1","Blacksmith's Apron","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Blacksmiths_Apron/Blacksmiths_Apron.Blacksmiths_Apron'","Hume_Male"
Hume_Male_Body_Weavers_Apron,"1","Weaver's Apron","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Weavers_Apron/Weavers_Apron.Weavers_Apron'","Hume_Male"
Hume_Male_Body_Alchemists_Apron,"1","Alchemist's Apron","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Alchemists_Apron/Alchemists_Apron.Alchemists_Apron'","Hume_Male"
Hume_Male_Body_Boneworkers_Apron,"1","Boneworker's Apron","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Boneworkers_Apron/Boneworkers_Apron.Boneworkers_Apron'","Hume_Male"
Hume_Male_Body_Fishermans_Apron,"1","Fisherman's Apron","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Fishermans_Apron/Fishermans_Apron.Fishermans_Apron'","Hume_Male"
Hume_Male_Body_Tanners_Apron,"1","Tanner's Apron","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Tanners_Apron/Tanners_Apron.Tanners_Apron'","Hume_Male"
Hume_Male_Body_Culinarians_Apron,"1","Culinarian's Apron","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Culinarians_Apron/Culinarians_Apron.Culinarians_Apron'","Hume_Male"
Hume_Male_Body_Goldsmiths_Apron,"1","Goldsmith's Apron","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Goldsmiths_Apron/Goldsmiths_Apron.Goldsmiths_Apron'","Hume_Male"
Hume_Male_Body_Hydra_Harness,"1","Hydra Harness","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Hydra_Harness/Hydra_Harness.Hydra_Harness'","Hume_Male"
Hume_Male_Body_Shade_Harness,"1","Shade Harness","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Shade_Harness/Shade_Harness.Shade_Harness'","Hume_Male"
Hume_Male_Body_Garish_Tunic,"1","Garish Tunic","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Garish_Tunic/Garish_Tunic.Garish_Tunic'","Hume_Male"
Hume_Male_Body_Seers_Tunic,"1","Seer's Tunic","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Seers_Tunic/Seers_Tunic.Seers_Tunic'","Hume_Male"
Hume_Male_Body_Hydra_Doublet,"1","Hydra Doublet","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Hydra_Doublet/Hydra_Doublet.Hydra_Doublet'","Hume_Male"
Hume_Male_Body_Noct_Doublet,"1","Noct Doublet","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Noct_Doublet/Noct_Doublet.Noct_Doublet'","Hume_Male"
Hume_Male_Body_Bison_Jacket,"1","Bison Jacket","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Bison_Jacket/Bison_Jacket.Bison_Jacket'","Hume_Male"
Hume_Male_Body_Shair_Manteel,"1","Sha'ir Manteel","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Shair_Manteel/Shair_Manteel.Shair_Manteel'","Hume_Male"
Hume_Male_Body_Barone_Corazza,"1","Barone Corazza","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Barone_Corazza/Barone_Corazza.Barone_Corazza'","Hume_Male"
Hume_Male_Body_Igqira_Weskit,"1","Igqira Weskit","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Igqira_Weskit/Igqira_Weskit.Igqira_Weskit'","Hume_Male"
Hume_Male_Body_Eisenbrust,"1","Eisenbrust","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Eisenbrust/Eisenbrust.Eisenbrust'","Hume_Male"
Hume_Male_Body_Hachiman_Domaru,"1","Hachiman Domaru","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Hachiman_Domaru/Hachiman_Domaru.Hachiman_Domaru'","Hume_Male"
Hume_Male_Body_Blessed_Briault,"1","Blessed Briault","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Blessed_Briault/Blessed_Briault.Blessed_Briault'","Hume_Male"
Hume_Male_Body_Chasuble,"1","Chasuble","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Chasuble/Chasuble.Chasuble'","Hume_Male"
Hume_Male_Body_Unicorn_Harness,"1","Unicorn Harness","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Unicorn_Harness/Unicorn_Harness.Unicorn_Harness'","Hume_Male"
Hume_Male_Body_Traders_Saio,"1","Trader's Saio","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Traders_Saio/Traders_Saio.Traders_Saio'","Hume_Male"
Hume_Male_Body_Alumine_Haubert,"1","Alumine Haubert","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Alumine_Haubert/Alumine_Haubert.Alumine_Haubert'","Hume_Male"
Hume_Male_Body_Plastron,"1","Plastron","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Plastron/Plastron.Plastron'","Hume_Male"
Hume_Male_Body_Nashira_Manteel,"1","Nashira Manteel","","Body","SkeletalMesh'/Game/FF11/Characters/Gear/Hume_Male/Body/Nashira_Manteel/Nashira_Manteel.Nashira_Manteel'","Hume_Male"
